Name	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
d̥ʒ̥	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
t̺s̺ʰ	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
t̺s̺ʼ	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ɔ̜̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	0	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
qˤ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	+1	0	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ɤˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
æ̰	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	+1	-1	0	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɑ̝ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	0	-1	+1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɞ̰	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ts̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ts̻	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɕʰ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	+1	+1	-1	+1	-1	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ʆʷ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	-1	+1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʆʷʼ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	-1	+1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
tʷʼ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʓʷ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	-1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʔʷʼ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʔʼ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
t̺s̺ː	0	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
t̻s̪̻	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
s̻̠	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʊ̞	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	0	-1	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
lʰ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
mʰ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	+1	-1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
nʰ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ŋʰ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
rʰ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	+1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ɽʰ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	+1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ã̈	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɬ̪̺	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
n̪̺	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɞː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɶ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɶː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɯ̽ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	0	-1	-1	0	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɟʝ̞	0	-1	-1	-1	-1	-1	+1	-1	0	+1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɾ̞	0	-1	-1	-1	-1	+1	+1	+1	0	+1	0	-1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɑ̟̝	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	0	-1	0	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɑ̟ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	0	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
o̟ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	0	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
u̞ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɹ̥	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɵ̟	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	0	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ĩ̯	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɮ̺	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ə̞̆	0	-1	+1	+1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	0	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
o̞̜ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	0	-1	-1	0	0	0	+1	-1	-1	-1	+1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ʡˤ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1
ɫ̻	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	+1	-1	+1	-1	-1	-1	+1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɾ̻	0	-1	-1	-1	-1	+1	+1	+1	0	+1	+1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
dz̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɔ̞	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	0	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
i˞	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
æˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	+1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɑˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	+1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
øˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɯˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
yˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
l̪ʱ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ĩ̞	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
qχʰː	0	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	+1	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ʃʼː	0	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
χʼː	0	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	+1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʋʲ	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɫ̺	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	+1	-1	-1	-1	+1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
d̺ʒ̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɫː	0	-1	-1	-1	+1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	+1	-1	-1	-1	+1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
t̺ʃ̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʒ̺	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ä̤	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ã̈ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ã̤̈ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	+1	-1	0	-1	-1	0
b̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
d̪̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
d̤ʒ̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɖ̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ə̤̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɛ̤̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɡ̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ĩ̤ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɔ̤̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ṳ̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
f̩	0	-1	+1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	-1	+1	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
s̩	0	-1	+1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʋ̩	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɹ̺	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɹ̪̩	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
t̠ʃ̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
z̠	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ə̟̆	0	-1	+1	+1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	0	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɘ̠	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	-1	+1	0	+1	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɨ̠	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	-1	+1	0	+1	+1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɔ̟̜	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	0	-1	-1	0	0	0	+1	-1	-1	-1	0	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
u̟	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	0	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
dʰ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
d̪̥	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
d̥ʲ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	-1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
w̜	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	0	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	0	0	+1	-1	-1	-1	-1	-1	-1	-1
w̜ʲ	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	0	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	0	0	+1	-1	-1	-1	-1	-1	-1	-1
χʲ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
qʷʼː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʔ̃	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	-1	-1	-1
d̻̤ʱ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɽ̤ʱ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	+1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ʜʷ	0	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	+1	+1	-1	-1	-1	-1	-1
ʢʷ	0	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	+1	+1	-1	-1	-1	-1	-1
qʲʼ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʁʲ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɥˤ	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	+1	-1	+1	-1	-1	-1	-1	-1	-1	-1
d̺z̺	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
d̺z̺ː	0	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɔ̞̃	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	-1	0	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɔ̞ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	0	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɔ̞̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	-1	0	-1	+1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
s̺ː	0	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʏ̃	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ʏ̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ʂʰ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
xʰ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ɹ̪̩ˠ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɻ̩	0	-1	+1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʒ̩	0	-1	+1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
a˞ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
a˞ˤ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	+1	-1	+1	-1	-1	0	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ə˞ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
əˤ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
